lookback,step,unit1,unit2,unit3,act1,act2,act3,optimizer,filterSize,poolSize,batchSize,drop2,drop3,dropRnn2
72,1,128,32,32,relu,tanh,relu,Adam,5,6,30,0,0,0
72,1,128,32,32,relu,tanh,relu,Adam,5,6,30,0,0,0
72,1,128,32,32,relu,tanh,relu,Adam,5,6,30,0,0,0
72,1,128,32,32,relu,tanh,relu,Adam,5,6,30,0,0,0
72,1,128,32,32,relu,tanh,relu,Adam,5,6,30,0,0,0
